Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3175837;Gressoney-Saint-Jean;Gressoney-Saint-Jean;Gressonei San Giovanni,Gressoney,Gressoney-Saint-Jean,Gréssonei San Giovanni;P;PPLA3;IT;Italy;;19;AO;007033;;400;1385;1383;Europe/Rome;2014-04-13;Italy;45.77272, 7.82802
3176091;Gioia dei Marsi;Gioia dei Marsi;Gioia de' Marsi,Gioia dei Marsi;P;PPLA3;IT;Italy;;01;AQ;066046;;2099;725;697;Europe/Rome;2014-04-13;Italy;41.95697, 13.69057
3176143;Giano Vetusto;Giano Vetusto;Giano Vetusto;P;PPLA3;IT;Italy;;04;CE;061040;;653;;203;Europe/Rome;2012-02-15;Italy;41.20272, 14.19342
3176261;Gavirate;Gavirate;;P;PPLA3;IT;Italy;;09;VA;012072;;9206;261;242;Europe/Rome;2014-04-13;Italy;45.83707, 8.72619
3176353;Galluccio;Galluccio;Galluccio,Galluccio vald,Gallucciu,Galluchcho,Gallutium,Galucho,gallucho,garrutcho,jia lu qiao,Галлуччо,Галучо,Գալուչո,ガッルッチョ,加卢乔,갈루초;P;PPLA3;IT;Italy;;04;CE;061039;;52;309;296;Europe/Rome;2014-01-19;Italy;41.35232, 13.95372
3176561;Frattamaggiore;Frattamaggiore;Frattamadzhore,Frattamaggiore,furattamajjore,Фраттамаджоре,フラッタマッジョーレ;P;PPLA3;IT;Italy;;04;NA;063032;;29822;44;46;Europe/Rome;2015-08-08;Italy;40.9414, 14.27588
3176589;Frascati;Frascati;Frascati,furasukati,フラスカーティ;P;PPLA3;IT;Italy;;07;RM;058039;;20036;320;326;Europe/Rome;2015-07-15;Italy;41.8091, 12.67942
3176687;Forno Canavese;Forno Canavese;Forn,Forno Canavese,フォルノ・カナヴェーゼ;P;PPLA3;IT;Italy;;12;TO;001107;;3438;585;516;Europe/Rome;2014-04-13;Italy;45.34287, 7.58951
3176739;Formello;Formello;Formello,forumerro,フォルメッロ;P;PPLA3;IT;Italy;;07;RM;058038;;5143;225;171;Europe/Rome;2014-04-13;Italy;42.06246, 12.39435
3176774;Foppolo;Foppolo;Foppolo;P;PPLA3;IT;Italy;;09;BG;016103;;197;1508;1613;Europe/Rome;2014-04-13;Italy;46.04297, 9.75775
3176790;Fontechiari;Fontechiari;;P;PPLA3;IT;Italy;;07;FR;060037;;241;375;386;Europe/Rome;2014-04-13;Italy;41.66788, 13.67504
3176832;Fonni;Fonni;Foni,Fonne,Fonni,Fonnis,Onne,feng ni,fon'ni,Фони,Фонни,Фонні,Ֆոննի,フォンニ,丰尼;P;PPLA3;IT;Italy;;14;NU;091024;;4002;1000;979;Europe/Rome;2014-04-13;Italy;40.11932, 9.25347
3176911;Flavon;Flavon;Flavon,furavuon,フラヴォーン;P;PPLA3;IT;Italy;;17;TN;022242;;483;575;589;Europe/Rome;2016-11-12;Italy;46.29809, 11.02993
3177244;Falerone;Falerone;Falerone;P;PPLA3;IT;Italy;;10;FM;109005;;500;432;374;Europe/Rome;2014-04-13;Italy;43.10429, 13.47189
3177539;Domegge di Cadore;Domegge di Cadore;Domegge,Domegge di Cadore;P;PPLA3;IT;Italy;;20;BL;025018;;2548;763;768;Europe/Rome;2014-04-13;Italy;46.45666, 12.40724
3177588;Dicomano;Dicomano;Dicomano;P;PPLA3;IT;Italy;;16;FI;048013;;3493;162;163;Europe/Rome;2014-04-13;Italy;43.89267, 11.52182
3177674;Curiglia;Curiglia;;P;PPLA3;IT;Italy;;09;VA;012061;;160;670;686;Europe/Rome;2014-04-13;Italy;46.06065, 8.80484
3177943;Corvara in Badia;Corvara in Badia;Corvara,Corvara in Badia,Corvaria,Karvara-in-Badzija,Korvara-in-Badija,ke er wa la yi en ba di ya,Карвара-ін-Бадзія,Корвара-ин-Бадия,Корвара-ін-Бадія,コルヴァーラ・イン・バディーア,科尔瓦拉伊恩巴迪亚;P;PPLA3;IT;Italy;;17;BZ;021026;;756;1568;1532;Europe/Rome;2014-04-13;Italy;46.55037, 11.87342
3177999;Cortandone;Cortandone;Cortandone;P;PPLA3;IT;Italy;;12;AT;005045;;79;219;210;Europe/Rome;2014-01-19;Italy;44.95915, 8.05843
3178046;Corno di Rosazzo;Corno di Rosazzo;Corno di Rosazzo,Cuar di Rosacis;P;PPLA3;IT;Italy;;06;UD;030030;;3005;84;82;Europe/Rome;2014-04-13;Italy;45.9911, 13.44368
3178152;Controne;Controne;Controne;P;PPLA3;IT;Italy;;04;SA;065045;;666;200;198;Europe/Rome;2014-04-13;Italy;40.51018, 15.20404
3178285;Cologno al Serio;Cologno al Serio;Cologno,Cologno al Serio,Cologno sul Serio;P;PPLA3;IT;Italy;;09;BG;016079;;11145;156;154;Europe/Rome;2022-09-28;Italy;45.57604, 9.70892
3178344;Colle Santa Lucia;Colle Santa Lucia;Colle San Lucia,Colle Santa Lucia;P;PPLA3;IT;Italy;;20;BL;025014;;418;;1432;Europe/Rome;2012-02-15;Italy;46.44852, 12.01399
3178445;Collalto Sabino;Collalto Sabino;Collalto Sabino;P;PPLA3;IT;Italy;;07;RI;057018;;349;980;916;Europe/Rome;2014-04-13;Italy;42.13522, 13.04841
3178520;Cocullo;Cocullo;Cocullo;P;PPLA3;IT;Italy;;01;AQ;066037;;186;897;889;Europe/Rome;2014-01-19;Italy;42.03283, 13.775
3178671;Cinisello Balsamo;Cinisello Balsamo;Cinisello,Cinisello Balsamo,チニゼッロ・バルサモ;P;PPLA3;IT;Italy;;09;MI;015077;;75943;154;158;Europe/Rome;2022-09-27;Italy;45.55823, 9.21495
3178858;Chiaramonti;Chiaramonti;Chiaramonti,Claramons,K'jaramonti,Kiaramonti,Kjaramonti,Tzaramonte,ji ya la meng di,kiaramonti,Киарамонти,Кьярамонти,Кярамонті,Кјарамонти,Կիարամոնտի,キアラモンティ,基亚拉蒙蒂;P;PPLA3;IT;Italy;;14;SS;090025;;1639;430;417;Europe/Rome;2022-09-28;Italy;40.74829, 8.82114
3179034;Cerreto Laziale;Cerreto Laziale;Cerreto Laziale,チェッレート・ラツィアーレ;P;PPLA3;IT;Italy;;07;RM;058027;;1163;520;513;Europe/Rome;2014-01-16;Italy;41.94332, 12.98169
3179106;Cerea;Cerea;Cerea;P;PPLA3;IT;Italy;;20;VR;023025;;12869;18;17;Europe/Rome;2014-04-13;Italy;45.18936, 11.21661
3179109;Cercola;Cercola;Cercola,cherukora,チェルコラ;P;PPLA3;IT;Italy;;04;NA;063026;;17821;75;70;Europe/Rome;2014-04-13;Italy;40.86043, 14.35733
3179111;Cercino;Cercino;Cercino;P;PPLA3;IT;Italy;;09;SO;014017;;138;487;526;Europe/Rome;2014-01-19;Italy;46.15809, 9.50814
3179471;Castelsaraceno;Castelsaraceno;Castelsaraceno;P;PPLA3;IT;Italy;;02;PZ;076025;;1247;916;936;Europe/Rome;2014-04-13;Italy;40.16213, 15.99281
3179474;Castelsantangelo sul Nera;Castelsantangelo sul Nera;Castelsantangelo,Castelsantangelo sul Nera;P;PPLA3;IT;Italy;;10;MC;043010;;219;780;735;Europe/Rome;2014-04-13;Italy;42.89379, 13.15462
3179510;Castelpetroso;Castelpetroso;Castelpetroso;P;PPLA3;IT;Italy;;11;IS;094010;;118;872;842;Europe/Rome;2014-04-13;Italy;41.56027, 14.34637
3179513;Castelnuovo Scrivia;Castelnuovo Scrivia;Castelnuovo Scrivia;P;PPLA3;IT;Italy;;12;AL;006053;;4768;85;88;Europe/Rome;2014-04-13;Italy;44.97932, 8.88246
3179525;Castelnuovo di Conza;Castelnuovo di Conza;Castelnuovo di Conza;P;PPLA3;IT;Italy;;04;SA;065033;;966;;641;Europe/Rome;2012-02-15;Italy;40.82062, 15.31875
3179556;Castelmauro;Castelmauro;Castelmauro;P;PPLA3;IT;Italy;;11;CB;070015;;1605;692;677;Europe/Rome;2014-04-13;Italy;41.82846, 14.71066
3179570;Castellucchio;Castellucchio;Castellucchio;P;PPLA3;IT;Italy;;09;MN;020016;;3326;26;26;Europe/Rome;2014-04-13;Italy;45.15038, 10.64875
3179597;Castello d'Argile;Castello d'Argile;Castel d'Argile,Castello d'Argile;P;PPLA3;IT;Italy;;05;BO;037017;;3778;23;19;Europe/Rome;2014-04-13;Italy;44.67797, 11.29715
3179621;Castellino del Biferno;Castellino del Biferno;Castellino del Biferno;P;PPLA3;IT;Italy;;11;CB;070014;;576;450;456;Europe/Rome;2014-04-13;Italy;41.7016, 14.73179
3179794;Cassano delle Murge;Cassano delle Murge;Cassano,Cassano delle Murge;P;PPLA3;IT;Italy;;13;BA;072016;;12321;341;332;Europe/Rome;2014-04-13;Italy;40.89112, 16.76531
3180172;Casalnuovo di Napoli;Casalnuovo di Napoli;Casalnuovo,Casalnuovo di Napoli,カザルヌオーヴォ・ディ・ナポーリ;P;PPLA3;IT;Italy;;04;NA;063017;;45796;26;41;Europe/Rome;2015-08-14;Italy;40.90969, 14.34205
3180208;Casale Monferrato;Casale Monferrato;Casal,Casale,Casale Monferrato;P;PPLA3;IT;Italy;;12;AL;006039;;33213;116;123;Europe/Rome;2022-09-27;Italy;45.13338, 8.4525
3180495;Carmiano;Carmiano;Carmiano,Carmianu;P;PPLA3;IT;Italy;;13;LE;075014;;9472;31;31;Europe/Rome;2014-04-13;Italy;40.34404, 18.04195
3180570;Carbonara di Po;Carbonara di Po;Carbonara,Carbonara di Po;P;PPLA3;IT;Italy;;09;MN;020073;;937;14;10;Europe/Rome;2019-03-08;Italy;45.03537, 11.22923
3180579;Caravate;Caravate;Caravate;P;PPLA3;IT;Italy;;09;VA;012031;;2530;296;255;Europe/Rome;2014-04-13;Italy;45.87862, 8.65431
3180621;Caprie;Caprie;Caprie,Chiavrie,Ciavrie,kapurie,カプリエ;P;PPLA3;IT;Italy;;12;TO;001055;;1005;374;383;Europe/Rome;2014-04-13;Italy;45.11944, 7.33294
3180908;Campo Tures;Campo Tures;Campo Tures,Kampo Toures,Kampo Tures,Kampo-Tures,Sand in Taufers,Taufers,Tufers,kan bo tu lei si,Κάμπο Τούρες,Кампо Турес,Кампо-Турес,Կամպո Տուրես,カンポ・トゥーレス,坎波图雷斯;P;PPLA3;IT;Italy;;17;BZ;021017;;2025;864;857;Europe/Rome;2014-04-13;Italy;46.90844, 11.96036
3180952;Campolongo al Torre;Campolongo al Torre;Campolongo Tapogliano,Campolongo al Torre,Cjamplunc,Cjamplunc de Tor,Kampolongo-Tapol'jano,Камполонго-Тапольяно,カンポロンゴ・アル・トッレ;P;PPLA3;IT;Italy;;06;UD;030138;;716;;13;Europe/Rome;2012-03-10;Italy;45.86389, 13.39667
3181100;Camerata Cornello;Camerata Cornello;Camerata Cornello;P;PPLA3;IT;Italy;;09;BG;016048;;626;570;497;Europe/Rome;2014-04-13;Italy;45.89956, 9.65569
3181108;Camburzano;Camburzano;Camburzano;P;PPLA3;IT;Italy;;12;BI;096010;;489;419;429;Europe/Rome;2014-04-13;Italy;45.54393, 8.00226
3181123;Camairago;Camairago;Camairago,kamairago,カマイラーゴ;P;PPLA3;IT;Italy;;09;LO;098062;;565;59;60;Europe/Rome;2019-03-08;Italy;45.20527, 9.72746
3181222;Calcinelli;Calcinelli;;P;PPL;IT;Italy;;10;PU;041069;;5198;66;82;Europe/Rome;2017-05-25;Italy;43.75398, 12.91959
3181248;Calalzo di Cadore;Calalzo di Cadore;Calalzo di Cadore;P;PPLA3;IT;Italy;;20;BL;025008;;2113;806;807;Europe/Rome;2014-01-11;Italy;46.44643, 12.38176
3181278;Caggiano;Caggiano;Caggiano;P;PPLA3;IT;Italy;;04;SA;065019;;1512;828;743;Europe/Rome;2014-04-13;Italy;40.5624, 15.49629
3181291;Ca' di Sola;Ca' di Sola;;P;PPL;IT;Italy;;05;MO;036008;;1061;;92;Europe/Rome;2014-05-05;Italy;44.52986, 10.95448
3181392;Buriasco;Buriasco;Buriasch,Buriasco,buriasuko,ブリアスコ;P;PPLA3;IT;Italy;;12;TO;001041;;738;301;300;Europe/Rome;2014-04-13;Italy;44.87222, 7.412
3181673;Bossolasco;Bossolasco;Bossolasco;P;PPLA3;IT;Italy;;12;CN;004027;;523;757;749;Europe/Rome;2014-04-13;Italy;44.52818, 8.04993
3181706;Bosa;Bosa;Bosa;P;PPLA3;IT;Italy;;14;OR;095079;;7874;2;18;Europe/Rome;2015-06-29;Italy;40.29927, 8.49827
3181797;Borgo Grappa;Borgo Grappa;;P;PPL;IT;Italy;;07;LT;059011;;1097;;23;Europe/Rome;2016-11-13;Italy;41.40212, 12.96053
3181956;Boccioleto;Boccioleto;Boccioleto,botchoreto,ボッチョレート;P;PPLA3;IT;Italy;;12;VC;002014;;99;667;676;Europe/Rome;2014-01-19;Italy;45.83047, 8.11282
3182027;Binasco;Binasco;Binasco,binasuko,ビナスコ;P;PPLA3;IT;Italy;;09;MI;015024;;7102;101;99;Europe/Rome;2014-04-13;Italy;45.33102, 9.0944
3182149;Bernate Ticino;Bernate Ticino;Bernate Ticino,ベルナーテ・ティチーノ;P;PPLA3;IT;Italy;;09;MI;015019;;1723;130;132;Europe/Rome;2014-04-13;Italy;45.47873, 8.81834
3182173;Berbenno di Valtellina;Berbenno di Valtellina;Berbenno,Berbenno Valtellina,Berbenno di Valtellina;P;PPLA3;IT;Italy;;09;SO;014007;;3358;370;344;Europe/Rome;2014-04-13;Italy;46.16641, 9.74734
3182436;Balzola;Balzola;Balzola;P;PPLA3;IT;Italy;;12;AL;006011;;1363;119;121;Europe/Rome;2014-04-13;Italy;45.18358, 8.40277
3182637;Avetrana;Avetrana;Avetrana;P;PPLA3;IT;Italy;;13;TA;073001;;6797;62;58;Europe/Rome;2014-04-13;Italy;40.3507, 17.7326
3182663;Austis;Austis;Austis;P;PPLA3;IT;Italy;;14;NU;091004;;837;737;738;Europe/Rome;2014-04-13;Italy;40.07122, 9.08878
3182744;Asiago;Asiago;Asiago,ajiago,アジアーゴ;P;PPLA3;IT;Italy;;20;VI;024009;;3683;1001;1000;Europe/Rome;2014-04-13;Italy;45.87588, 11.51223
3182791;Arsiè;Arsie;Arsie,Arsiè;P;PPLA3;IT;Italy;;20;BL;025004;;929;314;312;Europe/Rome;2014-04-13;Italy;45.98211, 11.75794
3182880;Argegno;Argegno;Argegno;P;PPLA3;IT;Italy;;09;CO;013011;;612;210;247;Europe/Rome;2014-04-13;Italy;45.94218, 9.12635
3182886;Arese;Arese;Arese,areze,アレーゼ;P;PPLA3;IT;Italy;;09;MI;015009;;19138;160;162;Europe/Rome;2015-07-23;Italy;45.55048, 9.07741
3182961;Aprica;Aprica;Aprica,aprika,Априка;P;PPLA3;IT;Italy;;09;SO;014004;;1585;1172;1176;Europe/Rome;2014-04-13;Italy;46.1522, 10.14884
3183061;Anguillara Sabazia;Anguillara Sabazia;Anguillara,Anguillara Sabazia,Anquillara Sabazia,アングイッラーラ・サバーツィア;P;PPLA3;IT;Italy;;07;RM;058005;;14121;195;176;Europe/Rome;2014-04-13;Italy;42.0792, 12.28368
3183105;Ampezzo;Ampezzo;Ampezzo,Dimpec,Dimpeç;P;PPLA3;IT;Italy;;06;UD;030003;;813;560;552;Europe/Rome;2014-04-13;Italy;46.41459, 12.79634
3183142;Alviano;Alviano;Al'viano,Al'vjano,Alviano,Alvianu,Alvijano,Castrum Alvianum,a er wei ya nuo,albiano,alfyanw,alwyanw,aruvuiano,Алвиано,Алвијано,Альвиано,Альвяно,Ալվիանո,ألفيانو,الویانو,アルヴィアーノ,阿尔维亚诺,알비아노;P;PPLA3;IT;Italy;;18;TR;055003;;388;251;271;Europe/Rome;2014-01-11;Italy;42.59084, 12.29775
3183370;Alagna;Alagna;Alagna;P;PPLA3;IT;Italy;;09;PV;018001;;843;92;93;Europe/Rome;2014-04-13;Italy;45.16917, 8.88947
3215042;San Martino dei Mulini;San Martino dei Mulini;;P;PPL;IT;Italy;;05;RN;099018;;1153;;46;Europe/Rome;2014-05-05;Italy;44.03182, 12.46396
3215109;Gatteo a Mare;Gatteo a Mare;Gatteo Mare;P;PPL;IT;Italy;;05;FC;040016;;1912;2;2;Europe/Rome;2019-10-08;Italy;44.17069, 12.43549
3217952;Corbolone;Corbolone;;P;PPL;IT;Italy;;20;VE;027036;;1014;5;2;Europe/Rome;2014-04-13;Italy;45.74962, 12.66969
3217986;San Giorgio al Tagliamento-Pozzi;San Giorgio al Tagliamento-Pozzi;;P;PPL;IT;Italy;;20;VE;027034;;1782;;6;Europe/Rome;2014-05-04;Italy;45.79639, 12.96361
3219557;Trichiana;Trichiana;Trichiana;P;PPLA3;IT;Italy;;20;BL;025074;;2250;347;333;Europe/Rome;2019-03-08;Italy;46.0813, 12.14091
6534213;Osio Sotto;Osio Sotto;;P;PPLA3;IT;Italy;;09;BG;016153;;11181;182;181;Europe/Rome;2014-01-16;Italy;45.61608, 9.58905
6534246;Bussero;Bussero;Busero,Bussero,Busserum,Bussor,bu sai luo,bussero,Бусеро,Буссеро,Բուսերո,ブッセロ,布塞罗;P;PPLA3;IT;Italy;;09;MI;015040;;8529;141;141;Europe/Rome;2014-01-16;Italy;45.53407, 9.37205
6534252;San Felice A Cancello;San Felice A Cancello;;P;PPLA3;IT;Italy;;04;CE;061075;;16571;;89;Europe/Rome;2015-07-20;Italy;41.01702, 14.48736
6534260;San Pietro in Cariano;San Pietro in Cariano;;P;PPLA3;IT;Italy;;20;VR;023076;;6119;151;157;Europe/Rome;2015-05-06;Italy;45.51751, 10.88624
6534281;Cesate;Cesate;;P;PPLA3;IT;Italy;;09;MI;015076;;13531;194;193;Europe/Rome;2014-01-16;Italy;45.59587, 9.07574
6534342;Roatto;Roatto;;P;PPLA3;IT;Italy;;12;AT;005091;;71;256;257;Europe/Rome;2014-01-19;Italy;44.95205, 8.02693
6534367;Perlo;Perlo;;P;PPLA3;IT;Italy;;12;CN;004162;;130;;745;Europe/Rome;2012-02-15;Italy;44.33183, 8.08554
6534379;Mioglia;Mioglia;;P;PPLA3;IT;Italy;;08;SV;009039;;282;354;345;Europe/Rome;2014-01-11;Italy;44.49214, 8.41435
6534427;Moltrasio;Moltrasio;;P;PPLA3;IT;Italy;;09;CO;013152;;1624;247;231;Europe/Rome;2014-01-16;Italy;45.85998, 9.09844
6534460;Tresivio;Tresivio;;P;PPLA3;IT;Italy;;09;SO;014070;;1876;504;500;Europe/Rome;2014-01-16;Italy;46.17569, 9.94255
6534480;Pianello del Lario;Pianello del Lario;;P;PPLA3;IT;Italy;;09;CO;013183;;1030;;218;Europe/Rome;2012-02-15;Italy;46.10279, 9.27694
6534513;Rota d'Imagna;Rota d'Imagna;;P;PPLA3;IT;Italy;;09;BG;016186;;856;;666;Europe/Rome;2012-02-15;Italy;45.83088, 9.51225
6534532;Lodrino;Lodrino;;P;PPLA3;IT;Italy;;09;BS;017090;;1717;;745;Europe/Rome;2012-02-15;Italy;45.71969, 10.27767
6534550;Malegno;Malegno;;P;PPLA3;IT;Italy;;09;BS;017100;;2006;328;302;Europe/Rome;2014-01-16;Italy;45.95079, 10.27406
6534623;Megliadino San Fidenzio;Megliadino San Fidenzio;;P;PPLA3;IT;Italy;;20;PD;028107;;1834;;10;Europe/Rome;2019-03-08;Italy;45.21739, 11.516
6534655;Colognola ai Colli;Colognola ai Colli;;P;PPLA3;IT;Italy;;20;VR;023028;;2308;177;79;Europe/Rome;2014-01-11;Italy;45.43369, 11.18429
6534662;San Gregorio nelle Alpi;San Gregorio nelle Alpi;;P;PPLA3;IT;Italy;;20;BL;025045;;313;528;545;Europe/Rome;2014-01-11;Italy;46.10391, 12.0267
6534677;Cortino;Cortino;;P;PPLA3;IT;Italy;;01;TE;067022;;133;1050;1024;Europe/Rome;2014-01-19;Italy;42.62186, 13.50774
6534737;Monticelli Brusati;Monticelli Brusati;;P;PPLA3;IT;Italy;;09;BS;017112;;3610;;285;Europe/Rome;2012-02-15;Italy;45.63478, 10.10026
6534774;Barbiano - Barbian;Barbiano - Barbian;;P;PPLA3;IT;Italy;;17;BZ;021007;;1520;;784;Europe/Rome;2012-02-15;Italy;46.60332, 11.52138
6534812;Roghudi;Roghudi;Roghudi,Roghudi Nuovo;P;PPLA3;IT;Italy;;03;RC;080068;;1066;55;43;Europe/Rome;2014-01-11;Italy;37.92499, 15.76537
6534888;Montaldeo;Montaldeo;;P;PPLA3;IT;Italy;;12;AL;006103;;223;332;311;Europe/Rome;2014-01-11;Italy;44.66715, 8.73015
6534920;Duno;Duno;;P;PPLA3;IT;Italy;;09;VA;012066;;147;530;547;Europe/Rome;2014-01-19;Italy;45.91398, 8.73763
6534937;Cogliate;Cogliate;;P;PPLA3;IT;Italy;;09;MB;108020;;8450;236;231;Europe/Rome;2014-01-16;Italy;45.64597, 9.07884
6534945;Masate;Masate;;P;PPLA3;IT;Italy;;09;MI;015136;;3295;153;149;Europe/Rome;2014-01-16;Italy;45.56708, 9.46415
6534964;Filago;Filago;;P;PPLA3;IT;Italy;;09;BG;016098;;2575;190;181;Europe/Rome;2014-01-16;Italy;45.63758, 9.55635
6534969;Gaverina Terme;Gaverina Terme;;P;PPLA3;IT;Italy;;09;BG;016110;;358;509;494;Europe/Rome;2014-01-16;Italy;45.75578, 9.88666
6534993;Motteggiana;Motteggiana;Motegiana,Mottedzhana,Muntichiana,Munticiana,Munticiàna,mo tai gu na,mottejjana,Моттеджана,Մոթեջանա,モッテッジャーナ,莫泰贾纳;P;PPLA3;IT;Italy;;09;MN;020037;;767;20;18;Europe/Rome;2014-01-16;Italy;45.03307, 10.76269
6534994;Cunevo;Cunevo;;P;PPLA3;IT;Italy;;17;TN;022242;;568;572;579;Europe/Rome;2016-11-12;Italy;46.28641, 11.03457
6535003;Asigliano Veneto;Asigliano Veneto;;P;PPLA3;IT;Italy;;20;VI;024010;;406;17;17;Europe/Rome;2014-01-11;Italy;45.30469, 11.4464
6535019;Urbana;Urbana;;P;PPLA3;IT;Italy;;20;PD;028095;;1313;13;10;Europe/Rome;2014-01-11;Italy;45.19278, 11.4449
6535020;Vighizzolo d'Este;Vighizzolo d'Este;;P;PPLA3;IT;Italy;;20;PD;028098;;626;11;10;Europe/Rome;2014-01-11;Italy;45.17629, 11.62471
6535026;Solignano;Solignano;;P;PPLA3;IT;Italy;;05;PR;034035;;744;232;256;Europe/Rome;2014-01-11;Italy;44.61306, 9.97548
6535085;Castelvecchio di Rocca Barbena;Castelvecchio di Rocca Barbena;;P;PPLA3;IT;Italy;;08;SV;009021;;114;430;407;Europe/Rome;2014-01-19;Italy;44.12983, 8.11665
6535131;Magreglio;Magreglio;;P;PPLA3;IT;Italy;;09;CO;013139;;645;744;749;Europe/Rome;2014-01-16;Italy;45.92098, 9.26264
6535215;Nicorvo;Nicorvo;;P;PPLA3;IT;Italy;;09;PV;018103;;341;115;115;Europe/Rome;2014-01-16;Italy;45.28566, 8.66794
6535233;Fiesco;Fiesco;;P;PPLA3;IT;Italy;;09;CR;019043;;1095;74;71;Europe/Rome;2014-01-16;Italy;45.33737, 9.77786
6535239;Quintano;Quintano;;P;PPLA3;IT;Italy;;09;CR;019078;;903;93;88;Europe/Rome;2014-01-16;Italy;45.42047, 9.61856
6535280;San Germano Chisone;San Germano Chisone;;P;PPLA3;IT;Italy;;12;TO;001242;;1474;500;532;Europe/Rome;2014-01-11;Italy;44.90204, 7.23662
6535332;Villaperuccio;Villaperuccio;;P;PPLA3;IT;Italy;;14;SU;111102;;911;68;67;Europe/Rome;2018-02-10;Italy;39.11183, 8.67004
6535362;Valgreghentino;Valgreghentino;;P;PPLA3;IT;Italy;;09;LC;097082;;3103;304;257;Europe/Rome;2014-01-16;Italy;45.77928, 9.41345
6535375;Montegridolfo;Montegridolfo;;P;PPLA3;IT;Italy;;05;RN;099009;;154;290;269;Europe/Rome;2014-01-19;Italy;43.85826, 12.68995
6535376;Castelsilano;Castelsilano;;P;PPLA3;IT;Italy;;03;KR;101005;;991;900;911;Europe/Rome;2014-01-11;Italy;39.2691, 16.76741
6535406;Mombello di Torino;Mombello di Torino;;P;PPLA3;IT;Italy;;12;TO;001153;;278;336;339;Europe/Rome;2014-01-11;Italy;45.04575, 7.92083
6535428;Vische;Vische;;P;PPLA3;IT;Italy;;12;TO;001311;;1057;243;231;Europe/Rome;2014-01-11;Italy;45.33566, 7.94482
6535438;Boca;Boca;;P;PPLA3;IT;Italy;;12;NO;003019;;776;389;392;Europe/Rome;2014-01-11;Italy;45.67897, 8.40873
6535459;Cervasca;Cervasca;;P;PPLA3;IT;Italy;;12;CN;004064;;1139;578;580;Europe/Rome;2014-01-11;Italy;44.38093, 7.47123
6535515;Portacomaro;Portacomaro;;P;PPLA3;IT;Italy;;12;AT;005087;;855;232;226;Europe/Rome;2014-01-11;Italy;44.95665, 8.25804
6535519;Rocchetta Tanaro;Rocchetta Tanaro;;P;PPLA3;IT;Italy;;12;AT;005096;;987;107;107;Europe/Rome;2014-01-11;Italy;44.85865, 8.34564
6535531;Camagna Monferrato;Camagna Monferrato;;P;PPLA3;IT;Italy;;12;AL;006026;;405;261;260;Europe/Rome;2014-01-11;Italy;45.01765, 8.42974
6535550;Montaldo Bormida;Montaldo Bormida;;P;PPLA3;IT;Italy;;12;AL;006104;;413;334;334;Europe/Rome;2014-01-11;Italy;44.68265, 8.58785
6535569;Terres;Terres;;P;PPLA3;IT;Italy;;17;TN;022242;;307;593;583;Europe/Rome;2016-11-12;Italy;46.30991, 11.02307
6535695;Crandola Valsassina;Crandola Valsassina;;P;PPLA3;IT;Italy;;09;LC;097027;;252;780;790;Europe/Rome;2014-01-16;Italy;46.02329, 9.37914
6535714;Marudo;Marudo;;P;PPLA3;IT;Italy;;09;LO;098036;;1542;77;75;Europe/Rome;2014-01-16;Italy;45.25297, 9.37716
6535724;Brognaturo;Brognaturo;;P;PPLA3;IT;Italy;;03;VV;102004;;659;755;772;Europe/Rome;2014-01-11;Italy;38.60128, 16.3414
6535786;Solza;Solza;;P;PPLA3;IT;Italy;;09;BG;016251;;1955;254;253;Europe/Rome;2014-01-16;Italy;45.67868, 9.49075
6535809;Lusernetta;Lusernetta;Lusernetta,Lusernëtta,Luzerneta;P;PPLA3;IT;Italy;;12;TO;001140;;287;507;502;Europe/Rome;2014-01-11;Italy;44.80314, 7.24672
6535836;Pettenasco;Pettenasco;;P;PPLA3;IT;Italy;;12;NO;003116;;1133;420;302;Europe/Rome;2014-01-11;Italy;45.81657, 8.40702
6535866;Spadola;Spadola;Spadola,Spatula,Spàtula,si pa duo la,supadora,Спадола,Սպադոլա,スパードラ,斯帕多拉;P;PPLA3;IT;Italy;;03;VV;102041;;770;754;756;Europe/Rome;2014-01-11;Italy;38.60378, 16.337
6559422;Aci Trezza;Aci Trezza;Achi-Trecca,Ачи-Трецца;P;PPL;IT;Italy;;15;CT;087002;;5000;;20;Europe/Rome;2011-09-11;Italy;37.56385, 15.16136
6621145;Castromediano;Castromediano;;P;PPL;IT;Italy;;13;LE;075020;;3937;49;46;Europe/Rome;2014-01-18;Italy;40.32803, 18.17877
7302105;Lavinio;Lavinio;Lavinio,Lavinion,Lavinium,Lavínio;P;PPL;IT;Italy;;07;RM;058007;;10000;0;32;Europe/Rome;2020-05-27;Italy;41.5035, 12.58973
8449991;Villaseta;Villaseta;;P;PPL;IT;Italy;;15;AG;084001;;6192;92;101;Europe/Rome;2014-01-11;Italy;37.29877, 13.55919
8948764;Sala;Sala;Sala;P;PPLA3;IT;Italy;;04;AV;064099;;6237;;412;Europe/Rome;2014-05-20;Italy;40.85536, 14.87343
8948777;Lanzara;Lanzara;Lanzara;P;PPL;IT;Italy;;04;SA;065034;;5673;;74;Europe/Rome;2014-04-13;Italy;40.77473, 14.67619
